Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Consent Form,RID,In what ZIP code do you live?,Validate zip codes,RespondentZip,doProceed,How old are you?,What was your sex assigned at birth?,What is your gender?,Prefer to self-describe::What is your gender?,"Are you of Hispanic, Latino, or Spanish origin?","Yes, another Hispanic, Latino, or Spanish origin – Print, for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.:Are you of Hispanic, Latino, or Spanish origin?",White:Please choose one or more race(s) that you consider yourself to be:,Black or African American:Please choose one or more race(s) that you consider yourself to be:,American Indian or Alaska Native:Please choose one or more race(s) that you consider yourself to be:,Asian:Please choose one or more race(s) that you consider yourself to be:,Native Hawaiian and Pacific Islander:Please choose one or more race(s) that you consider yourself to be:,Other race:Please choose one or more race(s) that you consider yourself to be:,What is the highest level of education you have completed?,What is your best guess at your household income? Please indicate the answer that includes your entire household income in 2020 before taxes.,"In general, how would you describe your own political viewpoint?",What is your current employment status?,Which of the following best describes the industry in which you work? Please select one from a dropdown menu.,"In total, approximately how many full-time employees does your organization have across all locations? Your best estimate is fine.",Religious group:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,School association:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,Alumni group:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,Neighborhood organization:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,None of the above:Have you participated in activities or meetings hosted by any of the following groups in the past two years:,Religious group:Have you donated money to any of the following groups in the past two years:,School association:Have you donated money to any of the following groups in the past two years:,Alumni group:Have you donated money to any of the following groups in the past two years:,Neighborhood organization:Have you donated money to any of the following groups in the past two years:,None of the above:Have you donated money to any of the following groups in the past two years:,"Purchase carbon offsets to offset average American’s annual carbon footprint:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Take one fewer round-trip flight:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Get 100% of electricity from solar panels on the roof instead of from the grid for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Drive a fully electric car for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Avoid eating all meat for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Purchase 100% of household energy from renewable sources for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Compost 100% of compostable materials for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Source all of food locally for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Replace 25 incandescent light bulbs with ENERGY STAR lights:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Buy only used clothes items for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Replace old refrigerator with ENERGY STAR refrigerator:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Plant 10 trees:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Recycle 100% of recyclable materials generated as waste, including newspaper, magazines, glass, plastic, and metal for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.","Eliminate all food packaging for one year:Imagine an average American took these actions to reduce their individual carbon emissions. Please rank each of these actions in the order from the most impactful action, in terms of carbon emissions avoided, to the least impactful action.",Time spent on Page,How many cars does your household have?,A fully electric car is one that runs entirely on electricity and does not use any gasoline. How many of the cars your household has are fully electric?,"Imagine 10 drivers in the Boston area. If you had to guess, how many of them do you think drive a fully electric car?",Do you think that people should drive a fully electric car because it is the right thing to do?,"Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should drive a fully electric car because it is the right thing to do?",When would you guess you will buy your next car?,How likely is it that the next car you purchase is a fully electric car?,How interested would you be in participating in a program which helps you purchase a fully electric car?,How many round-trip flights have you taken in the last 12 months?,How many of those round-trips were over 4 hours each way?,Are you trying to fly less frequently than you used to?,"Imagine 10 people in the Boston area. If you had to guess, how many of them are trying to fly less frequently than they used to?","Do you think that people should fly less frequently, because it is the right thing to do? ","Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should fly less frequently, because it is the right thing to do?",How likely is that you will reduce the amount you fly by at least one flight per year over the next 12 months?,How interested would you be in participating in a program which helps you fly less frequently?,Have you ever heard of carbon offsets?,Have you purchased a carbon offset in the last 12 months?,"Imagine 10 people in the Boston area. If you had to guess, how many of them do you think purchased carbon offsets in the last 12 months?","Do you think that people should purchase carbon offsets, because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should purchase carbon offsets, because it is the right thing to do?",How likely is that you will purchase a carbon offset in the next 12 months?,How interested would you be in participating in a program which helps you purchase carbon offsets?,Think about the last three meals you ate. How many of these meals included meat?,"If you were to guess, what percent of your meals include meat?",Are you trying to eat less meat than you used to?,"Imagine 10 people in the Boston area. If you had to guess, how many of them are trying to eat less meat than they used to?","Do you think that people should eat less meat, because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should eat less meat because it is the right thing to do?",How likely is that you will reduce the amount of meat in your diet in the next 12 months?,How interested would you be in participating in a program which helps you eat less meat?,Does your household pay for their own electricity?,Does your electric utility give you the option to choose which electricity provider you use?,Do you currently get your electricity from a green energy provider?  ,"Imagine 10 households in the Boston area. If you had to guess, how many of them do you think get their electricity from a green energy provider?","If people have the choice, should they choose a green energy provider because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many think that people should choose a green energy provider because it is the right thing to do?",This question makes sure you are reading along. Please select three on this question.,How likely is that you will have a green energy provider in the next 12 months?,How interested would you be in participating in a program which helps you get a green energy provider?,Does your household have solar panels installed to get electricity?,"Imagine 10 households in the Boston area. If you had to guess, how many of them do you think have solar panels for electricity?","If people have the choice, should they pay to install solar panels because it is the right thing to do?","Imagine 10 people in the Boston area. If you had to guess, how many think that people should pay to install solar panels because it is the right thing to do?",How likely is that you will have solar panels installed in the next 12 months?,How interested would you be in participating in a program which helps you install solar panels on your roof?,Are you currently trying to reduce the amount of food waste you produce?,"Imagine 10 people in the Boston area. If you had to guess, how many of them are trying to reduce the amount of food waste they produce?",Should people reduce the amount of food waste they produce because it is the right thing to do?,"Imagine 10 people in the Boston area. If you had to guess, how many of them think that people should reduce the amount of food waste they produce, because it is the right thing to do?",How likely is that you will reduce the amount of food waste you produce in the next 12 months?,How interested would you be in participating in a program which helps you reduce the amount of food waste you produce?,"Do you have any feedback about this survey, including any typos, misspellings, or anything else that was unclear to you? If yes, please provide feedback here.",Time spent on survey,Redirect to Lucid
495,4/2/2021 22:31,4/2/2021 22:44,Complete,,,,English,https://www.samplicio.us/,1617417112_6067d398578583.72590814,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,209.6.244.79,-71.15930176,42.27830124,United States,West Roxbury,MA,2132,I consent to participate in this study.,6067d3b8-09e7-a20a-a2be-4f9c6d7d07e7,2132,,2132,TRUE,47,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$50,000 to $59,000",Liberal,Employed,Technology/Software,100-499,,,,,None of the above,Religious group,,,,,4,2,7,8,12,3,,9,5,,6,11,1,10,36,1,0,2,1,2,In the next year,80,9,0,,1,3,1,0,90,10,0,0,4,1,5,60,7,1,70,1,3,1,3,60,8,1,0,0,7,1,5,3,30,5,0,2,1,4,30,7,0,2,1,4,40,5,Great survey,782,
496,4/2/2021 22:33,4/2/2021 22:36,Disqualified,,,,English,https://survey.alchemer.com/s3/6239716/MIP-Boston-Index?RID=6067d3f6-a1b5-eb13-688e-ce7b9cca9c2b,1617417215_6067d3ff9696f7.31825722,"Mozilla/5.0 (Linux; Android 10; SM-A015V Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Mobile Safari/537.36 TapResearch Multi Window",,174.242.144.46,-72.52829742,41.77600098,United States,Manchester,CT,6040,I consent to participate in this study.,6067d3f6-a1b5-eb13-688e-ce7b9cca9c2b,1862,,1862,TRUE,29,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Associate's degree (for example: AA, AS)","$70,000 to $79,000",Liberal,Employed,Construction/Mining,20-49,Religious group,School association,Alumni group,Neighborhood organization,,Religious group,School association,Alumni group,Neighborhood organization,,8,3,2,4,5,9,,10,11,,12,1,7,6,13,2,2,7,1,7,In 1-2 years,60,6,2,2,1,7,1,6,80,8,1,1,9,1,8,70,6,3,70,1,7,1,7,60,6,0,,,9,1,6,6,70,6,,,,,,,,,,,,,,,
497,4/2/2021 22:34,4/2/2021 22:47,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=8591f923-8aee-4efc-8897-c37ebc9490b2&RVSID=10307266&RSID=9fde6acc-61bd-447d-b057-6c37f3d687aa&RVTO=8000&SSID=6067d439-66bb-9838-ac11-5f32e60bc8cd,1617417258_6067d42a8686e2.18639505,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,24.60.197.196,-71.13790131,42.16479874,United States,Canton,MA,2021,I consent to participate in this study.,6067d439-66bb-9838-ac11-5f32e60bc8cd,1749,,1749,TRUE,35,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$100,000 to $149,000",Moderate,Employed,Healthcare,"1,000-4,999",,School association,Alumni group,Neighborhood organization,,Religious group,,Alumni group,,,11,9,1,3,12,2,,8,10,,7,6,4,5,62,2,0,3,0,3,In the next year,0,3,0,,1,9,0,2,20,1,1,0,5,0,5,20,2,1,60,0,4,1,2,20,3,1,0,0,2,0,3,3,30,4,0,2,0,2,40,5,1,2,1,3,30,3,Not sure why meat is an issue,785,
498,4/2/2021 22:37,4/2/2021 22:45,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=_6572_26d1beef20a548ea426902f7fb27538b&RVSID=10307266&RSID=20697276-859c-4c10-ac0c-438954ee1bf0&RVTO=8000&SSID=6067d4a1-018c-d9bc-0594-7df5caafdbc6,1617417400_6067d4b84f82e7.80216409,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,108.20.43.235,-71.14279938,42.45320129,United States,Winchester,MA,1890,I consent to participate in this study.,6067d4a1-018c-d9bc-0594-7df5caafdbc6,1730,,1730,TRUE,54,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$150,000 or more",Liberal,Employed,Education,500-999,,School association,,,,,,,Neighborhood organization,,5,3,4,1,10,2,,11,8,,6,7,12,9,113,2,0,1,1,1,In the next year,100,10,2,2,0,2,0,1,0,1,0,0,1,0,1,20,2,1,50,1,2,0,1,50,8,1,1,0,1,1,2,3,40,6,0,0,0,0,50,7,1,1,1,1,60,2,All good,465,
499,4/2/2021 22:37,4/2/2021 22:43,Complete,,,,English,https://www.samplicio.us/,1617417461_6067d4f520be88.91409228,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,73.126.25.138,-71.02700043,42.75299835,United States,Groveland,MA,1834,I consent to participate in this study.,6067d516-44b0-8512-4f72-2e2a94bf763c,1830,,1830,TRUE,62,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,Some college,"$80,000 to $89,000",Conservative,Unemployed,,,,,,,None of the above,Religious group,,,,,2,11,3,10,12,1,,9,6,,7,5,4,8,124,3,0,1,0,2,In 1-2 years,0,2,0,,0,4,0,3,30,4,0,0,3,0,3,20,2,1,40,1,2,0,2,30,3,1,1,999,4,1,4,3,40,3,0,3,0,3,20,1,1,3,1,4,40,7,,363,
500,4/2/2021 22:40,4/2/2021 22:46,Disqualified,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=22329938&RVSID=10307266&RSID=cea342c7-8f69-4e33-918b-c93b60fb9d2c&RVTO=8000&SSID=6067d4a8-f4f8-6a92-c94c-7ea98fd65609,1617417496_6067d51856c789.42045059,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,73.100.108.27,-71.0617981,42.4280014,United States,Malden,MA,2148,I consent to participate in this study.,6067d4a8-f4f8-6a92-c94c-7ea98fd65609,2148,,2148,TRUE,61,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,,Black or African American,,,,,"Bachelor's degree (for example: BA, BS)","$80,000 to $89,000",Moderate,Employed,Information/Communications,"10,000 and over",,,,,None of the above,,,,,None of the above,4,12,2,5,10,6,,8,11,,7,1,3,9,67,1,0,1,1,3,In 2-5 years,0,0,0,,1,2,1,3,100,4,1,0,1,0,1,40,0,2,80,0,5,1,4,40,3,1,0,0,1,1,3,4,40,2,,,,,,,,,,,,,,,
501,4/2/2021 22:41,4/2/2021 22:47,Complete,,,,English,https://www.samplicio.us/,1617417682_6067d5d232f770.40179342,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,98.229.78.232,-71.06109619,42.37680054,United States,Charlestown,MA,2129,I consent to participate in this study.,6067d5dc-9354-a8db-a67c-c67adf78a4fe,2118,,2118,TRUE,40,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$50,000 to $59,000",Liberal,Employed,Education,"1,000-4,999",,,,,None of the above,,,,,None of the above,10,2,5,9,1,7,,6,12,,11,3,4,8,81,0,,1,1,1,In 1-2 years,30,1,0,,1,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,0,0,1,0,0,1,1,1,3,0,0,0,1,1,1,0,0,1,2,1,2,20,1,,371,
502,4/2/2021 22:49,4/2/2021 22:52,Disqualified,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=16458697&RVSID=10307266&RSID=d933bfb3-1100-4496-b226-f8e8e4985a73&RVTO=8000&SSID=6067d770-e6d4-eb15-3e05-2b763147ab8b,1617418132_6067d7948a6d30.51569345,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,108.26.193.2,-71.1815033,42.32910156,United States,Newton Center,MA,2459,I consent to participate in this study.,6067d770-e6d4-eb15-3e05-2b763147ab8b,2140,,2140,TRUE,39,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Post-graduate degree (for example: MS, MBA, MD, PhD)","$150,000 or more",Moderate,Employed,Other,"1,000-4,999",,,,Neighborhood organization,,,,,,None of the above,3,10,1,11,5,2,,9,6,,7,8,4,12,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4/2/2021 22:51,4/2/2021 22:57,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=59305094618951c1a53e43c2a3dfc836&RVSID=10307266&RSID=b0fb7008-49dd-4285-8bb0-96bab2870b90&RVTO=8000&SSID=6067d807-8c2b-05fb-2aaf-8df9114838c7,1617418255_6067d80f338714.18272132,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,98.216.240.230,-71.0617981,42.4280014,United States,Malden,MA,2148,I consent to participate in this study.,6067d807-8c2b-05fb-2aaf-8df9114838c7,2149,,2149,TRUE,21,Female,Female,,"Yes, Puerto Rican",,,,,,Native Hawaiian and Pacific Islander,,High school graduate,"$40,000 to $49,000",Conservative,Employed,Education,19-Oct,,School association,,Neighborhood organization,,,School association,,,,8,12,2,3,11,9,,10,4,,1,6,7,5,63,1,0,3,1,5,In 2-5 years,60,6,0,,0,2,0,4,0,2,1,1,5,1,3,90,6,1,70,0,1,0,2,0,0,1,999,0,3,1,8,3,20,2,1,5,1,2,100,3,0,3,0,4,80,4,,366,
504,4/2/2021 22:53,4/2/2021 23:07,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=0de4ad42-94b6-4538-8835-c4432d8bf003&RVSID=10307266&RSID=e6bddf92-bcd3-4b68-8f73-4800f0460bdb&RVTO=8000&SSID=6067d895-ae6a-f1d6-fd67-245af1bc3c47,1617418398_6067d89e667388.11891608,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",,98.110.154.152,-71.36509705,42.16999817,United States,Millis,MA,2054,I consent to participate in this study.,6067d895-ae6a-f1d6-fd67-245af1bc3c47,2054,,2054,TRUE,2054,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Associate's degree (for example: AA, AS)","$50,000 to $59,000",Liberal,Unemployed,,,,,,,None of the above,,,,,None of the above,1,11,6,8,12,2,,10,7,,5,4,3,9,272,2,0,6,0,3,In 6-10 years,50,0,0,,0,4,1,3,80,0,0,0,1,0,1,0,0,0,30,0,7,0,1,20,0,1,1,0,3,0,2,3,30,0,0,2,0,3,10,0,1,3,0,1,70,0,,836,
505,4/2/2021 23:04,4/2/2021 23:09,Disqualified,,,,English,https://survey.alchemer.com/s3/6239716/MIP-Boston-Index?RID=6067db27-5751-44d0-037e-e23ec49e3ea8,1617419061_6067db352db619.25835223,"Mozilla/5.0 (Linux; Android 9; LM-T600 Build/PKQ1.190522.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Safari/537.36 TapResearch Multi Window",,73.17.174.215,-71.0326004,42.33639908,United States,Boston,MA,2127,I consent to participate in this study.,6067db27-5751-44d0-037e-e23ec49e3ea8,2118,,2118,TRUE,56,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,,Black or African American,,,,,Some college,"$20,000 to $29,000",Liberal,Employed,Non-Profit/Religious/Charitable,500-999,,,,,None of the above,,,,,None of the above,8,9,7,5,12,4,,11,3,,2,6,1,10,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,4/2/2021 23:06,4/2/2021 23:27,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=37076562&RVSID=10307266&RSID=d1fe4de4-698a-4135-8293-403d117d4578&RVTO=8000&SSID=6067db84-dcef-a078-7974-f599d71295f3,1617419177_6067dba9e2fb91.25462055,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,98.216.10.146,-71.12819672,42.27959824,United States,Roslindale,MA,2131,I consent to participate in this study.,6067db84-dcef-a078-7974-f599d71295f3,2135,,2135,TRUE,42,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,High school graduate,"$20,000 to $29,000",Conservative,Employed,Arts/Entertainment,500-999,,,,,None of the above,,School association,,,,9,10,3,2,5,1,,11,4,,12,8,6,7,290,0,,1,1,1,I do not plan on buying a car in the next 10 years,100,5,0,,0,0,1,0,80,4,0,0,0,1,0,20,6,0,0,1,3,1,7,100,7,1,0,0,2,1,6,3,20,9,0,0,1,7,0,4,1,9,1,5,90,4,,1239,
507,4/2/2021 23:08,4/2/2021 23:11,Disqualified,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=_6572_5c4b41ccfb2f8a7dd02d5e5f9d69a99c&RVSID=10307266&RSID=1faa8240-d563-4dd7-aed9-c531bc62db8b&RVTO=8000&SSID=6067dc2f-fda6-20f1-76a4-ed1a0616c343,1617419295_6067dc1fb631c7.33520057,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,73.119.0.175,-71.05269623,42.41500092,United States,Everett,MA,2149,I consent to participate in this study.,6067dc2f-fda6-20f1-76a4-ed1a0616c343,2140,,2140,TRUE,23,Male,Prefer not to say,,"Yes, Mexican, Mexican Am., Chicano",,,,,Asian,,,Some college,"$40,000 to $49,000",Liberal,Unemployed,,,,School association,,,,,,,Neighborhood organization,,8,11,7,5,4,10,,6,12,,3,2,9,1,53,0,,0,0,0,In the next year,0,0,0,,0,0,0,7,0,2,1,0,7,0,5,40,1,0,20,0,6,1,3,10,2,0,,,5,0,5,2,10,1,,,,,,,,,,,,,,,
508,4/2/2021 23:12,4/2/2021 23:18,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=_6572_2c7d078202b0bb6c0f98207dbf62212f&RVSID=10307266&RSID=35e49ccf-8f93-4a98-ae90-72512a48afea&RVTO=8000&SSID=6067dd2e-4a2c-1818-fa2b-c57ed9d2dde4,1617419530_6067dd0ae9eee6.09684213,"Mozilla/5.0 (iPad; CPU OS 14_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Mobile/15E148 Safari/604.1",,209.6.137.58,-71.13410187,42.3268013,United States,Brookline,MA,2445,I consent to participate in this study.,6067dd2e-4a2c-1818-fa2b-c57ed9d2dde4,2130,,2130,TRUE,29,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$90,000 to $99,000",Liberal,Employed,Education,20-49,,,,,None of the above,,,,,None of the above,5,11,4,12,3,2,,10,9,,8,1,7,6,67,0,,2,0,3,In 2-5 years,70,9,0,,0,2,0,2,0,0,1,0,0,0,2,0,0,2,70,0,4,0,4,10,4,1,1,0,3,0,5,3,0,5,0,2,0,5,0,10,0,2,0,4,30,8,None ,341,
509,4/2/2021 23:22,4/2/2021 23:32,Complete,,,,English,https://survey.alchemer.com/s3/6239716/MIP-Boston-Index?RID=6067df4e-eaaf-fb33-8734-cb2c4bc3a46c,1617420129_6067df61d732e4.33148766,"Mozilla/5.0 (Linux; Android 9; SM-N950U1 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Mobile Safari/537.36 TapResearch Multi Window",,73.17.34.163,-71.17590332,42.1094017,United States,Sharon,MA,2067,I consent to participate in this study.,6067df4e-eaaf-fb33-8734-cb2c4bc3a46c,2762,,2762,TRUE,49,Female,Female,,"Yes, Puerto Rican",,White,,,,,,"Bachelor's degree (for example: BA, BS)","$90,000 to $99,000",Liberal,Unemployed,,,,,,,None of the above,Religious group,,,Neighborhood organization,,1,8,5,10,12,4,,11,9,,6,2,3,7,134,1,0,1,1,1,In the next year,90,8,2,2,1,6,0,6,40,9,1,0,4,1,1,40,7,1,90,1,1,1,0,80,8,1,1,1,3,1,1,3,80,8,0,4,1,1,20,9,1,1,1,1,70,8,Thanks,592,
510,4/2/2021 23:30,4/2/2021 23:42,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=9RvcKYiEE1x3eCmh7WGD5L6K&RVSID=10307266&RSID=da97fc93-7f81-4731-ad1a-a76696fde413&RVTO=8000&SSID=6067e13a-81bd-3d07-b590-b651af1ad502,1617420611_6067e143e2c457.82684268,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,174.255.66.32,-71.06310272,42.35620117,United States,,MA,,I consent to participate in this study.,6067e13a-81bd-3d07-b590-b651af1ad502,1702,,1702,TRUE,32,Male,Male,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,High school graduate,"$20,000 to $29,000",Conservative,Employed,Construction/Mining,4-Jan,Religious group,,,,,Religious group,,,,,7,6,2,1,12,4,,11,8,,9,3,5,10,90,1,0,3,1,5,In 1-2 years,80,9,0,,1,7,1,7,80,6,1,0,5,1,5,50,6,2,70,0,3,0,3,0,0,1,1,0,3,1,3,3,60,7,0,8,1,8,70,8,1,3,1,4,80,8,,720,
511,4/2/2021 23:33,4/2/2021 23:47,Complete,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=14032909&RVSID=10307266&RSID=f761502d-8378-4949-a75d-3d2ecf06d6e4&RVTO=8000&SSID=6067e1de-59ce-d586-4675-a18e536875e6,1617420754_6067e1d2064d53.91809233,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",,73.4.25.170,-71.08049774,42.25180054,United States,Milton,MA,2186,I consent to participate in this study.,6067e1de-59ce-d586-4675-a18e536875e6,2169,,2169,TRUE,52,Female,Female,,"No, not of Hispanic, Latino, or Spanish origin",,White,,,,,,High school graduate,"$50,000 to $59,000",Moderate,Unemployed,,,,School association,Alumni group,Neighborhood organization,,,School association,Alumni group,,,6,11,1,9,12,10,,5,8,,7,2,4,3,168,3,0,2,1,5,In 2-5 years,50,6,0,,0,5,0,3,80,5,0,0,6,1,10,80,9,2,50,0,8,0,9,50,5,1,1,0,10,1,10,3,70,6,0,7,1,5,30,5,1,5,1,10,90,10,,863,
512,4/2/2021 23:40,4/2/2021 23:40,Disqualified,,,,English,https://www.samplicio.us/s/RelevantID.aspx?RVPID=b40dff2dcfe215d21a078d87e3e38c1f&RVSID=10307266&RSID=23c10383-ab29-49e0-a562-99d53060c156&RVTO=8000&SSID=6067e373-96a5-aa8b-e10d-2cdc170a796c,1617421214_6067e39e3d7f83.05841693,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,136.167.36.168,-71.16110229,42.31529999,United States,Chestnut Hill,MA,2467,I consent to participate in this study.,6067e373-96a5-aa8b-e10d-2cdc170a796c,2657,,2657,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
